array_row_index,sequence_id,asset_id,lbw,split,start_timestamp,end_timestamp,start_timeline_index,end_timeline_index
863,BTCUSD__lbw_252__train__00001195,BTCUSD,252,train,2014-07-08T00:00:00,2014-09-08T00:00:00,1195,1257
864,BTCUSD__lbw_252__train__00001258,BTCUSD,252,train,2014-09-09T00:00:00,2014-11-10T00:00:00,1258,1320
865,BTCUSD__lbw_252__train__00001321,BTCUSD,252,train,2014-11-11T00:00:00,2015-01-12T00:00:00,1321,1383
866,BTCUSD__lbw_252__train__00001384,BTCUSD,252,train,2015-01-13T00:00:00,2015-03-16T00:00:00,1384,1446
867,BTCUSD__lbw_252__train__00001447,BTCUSD,252,train,2015-03-17T00:00:00,2015-05-18T00:00:00,1447,1509
868,BTCUSD__lbw_252__train__00001510,BTCUSD,252,train,2015-05-19T00:00:00,2015-07-20T00:00:00,1510,1572
869,BTCUSD__lbw_252__train__00001573,BTCUSD,252,train,2015-07-21T00:00:00,2015-09-21T00:00:00,1573,1635
870,BTCUSD__lbw_252__train__00001636,BTCUSD,252,train,2015-09-22T00:00:00,2015-11-23T00:00:00,1636,1698
871,BTCUSD__lbw_252__train__00001699,BTCUSD,252,train,2015-11-24T00:00:00,2016-01-25T00:00:00,1699,1761
872,BTCUSD__lbw_252__train__00001762,BTCUSD,252,train,2016-01-26T00:00:00,2016-03-28T00:00:00,1762,1824
873,BTCUSD__lbw_252__train__00001825,BTCUSD,252,train,2016-03-29T00:00:00,2016-05-30T00:00:00,1825,1887
874,BTCUSD__lbw_252__train__00001888,BTCUSD,252,train,2016-05-31T00:00:00,2016-08-01T00:00:00,1888,1950
875,BTCUSD__lbw_252__train__00001951,BTCUSD,252,train,2016-08-02T00:00:00,2016-10-03T00:00:00,1951,2013
876,BTCUSD__lbw_252__train__00002014,BTCUSD,252,train,2016-10-04T00:00:00,2016-12-05T00:00:00,2014,2076
877,BTCUSD__lbw_252__train__00002077,BTCUSD,252,train,2016-12-06T00:00:00,2017-02-08T00:00:00,2077,2139
878,BTCUSD__lbw_252__train__00002140,BTCUSD,252,train,2017-02-09T00:00:00,2017-04-12T00:00:00,2140,2202
879,BTCUSD__lbw_252__train__00002203,BTCUSD,252,train,2017-04-13T00:00:00,2017-06-14T00:00:00,2203,2265
880,BTCUSD__lbw_252__train__00002266,BTCUSD,252,train,2017-06-15T00:00:00,2017-08-30T00:00:00,2266,2328
881,BTCUSD__lbw_252__train__00002329,BTCUSD,252,train,2017-08-31T00:00:00,2017-11-27T00:00:00,2329,2391
882,BTCUSD__lbw_252__train__00002392,BTCUSD,252,train,2017-11-28T00:00:00,2018-02-08T00:00:00,2392,2454
883,BTCUSD__lbw_252__train__00002455,BTCUSD,252,train,2018-02-09T00:00:00,2018-04-12T00:00:00,2455,2517
884,BTCUSD__lbw_252__train__00002518,BTCUSD,252,train,2018-04-13T00:00:00,2018-07-06T00:00:00,2518,2580
885,BTCUSD__lbw_252__train__00002581,BTCUSD,252,train,2018-07-09T00:00:00,2018-09-17T00:00:00,2581,2643
886,BTCUSD__lbw_252__train__00002644,BTCUSD,252,train,2018-09-18T00:00:00,2018-11-19T00:00:00,2644,2706
887,BTCUSD__lbw_252__train__00002707,BTCUSD,252,train,2018-11-20T00:00:00,2019-01-21T00:00:00,2707,2769
888,BTCUSD__lbw_252__train__00002770,BTCUSD,252,train,2019-01-22T00:00:00,2019-03-25T00:00:00,2770,2832
889,BTCUSD__lbw_252__train__00002833,BTCUSD,252,train,2019-03-26T00:00:00,2019-05-27T00:00:00,2833,2895
890,BTCUSD__lbw_252__train__00002896,BTCUSD,252,train,2019-05-28T00:00:00,2019-07-29T00:00:00,2896,2958
891,BTCUSD__lbw_252__train__00002959,BTCUSD,252,train,2019-07-30T00:00:00,2019-09-30T00:00:00,2959,3021
892,BTCUSD__lbw_252__train__00003022,BTCUSD,252,train,2019-10-01T00:00:00,2019-12-02T00:00:00,3022,3084
893,BTCUSD__lbw_252__train__00003085,BTCUSD,252,train,2019-12-03T00:00:00,2020-02-03T00:00:00,3085,3147
894,BTCUSD__lbw_252__train__00003148,BTCUSD,252,train,2020-02-04T00:00:00,2020-04-06T00:00:00,3148,3210
895,BTCUSD__lbw_252__train__00003211,BTCUSD,252,train,2020-04-07T00:00:00,2020-06-08T00:00:00,3211,3273
896,BTCUSD__lbw_252__train__00003274,BTCUSD,252,train,2020-06-09T00:00:00,2020-08-10T00:00:00,3274,3336
897,BTCUSD__lbw_252__train__00003337,BTCUSD,252,train,2020-08-11T00:00:00,2020-10-14T00:00:00,3337,3399
898,BTCUSD__lbw_252__train__00003400,BTCUSD,252,train,2020-10-15T00:00:00,2020-12-26T00:00:00,3400,3462
899,BTCUSD__lbw_252__train__00003463,BTCUSD,252,train,2020-12-27T00:00:00,2021-02-27T00:00:00,3463,3525
900,BTCUSD__lbw_252__train__00003526,BTCUSD,252,train,2021-02-28T00:00:00,2021-05-01T00:00:00,3526,3588
901,BTCUSD__lbw_252__train__00003589,BTCUSD,252,train,2021-05-02T00:00:00,2021-07-03T00:00:00,3589,3651
902,BTCUSD__lbw_252__train__00003652,BTCUSD,252,train,2021-07-04T00:00:00,2021-09-04T00:00:00,3652,3714
903,BTCUSD__lbw_252__train__00003715,BTCUSD,252,train,2021-09-05T00:00:00,2021-11-06T00:00:00,3715,3777
904,BTCUSD__lbw_252__train__00003778,BTCUSD,252,train,2021-11-07T00:00:00,2022-01-08T00:00:00,3778,3840
905,BTCUSD__lbw_252__train__00003841,BTCUSD,252,train,2022-01-09T00:00:00,2022-03-14T00:00:00,3841,3903
906,BTCUSD__lbw_252__train__00003904,BTCUSD,252,train,2022-03-15T00:00:00,2022-05-16T00:00:00,3904,3966
907,BTCUSD__lbw_252__train__00003967,BTCUSD,252,train,2022-05-17T00:00:00,2022-07-18T00:00:00,3967,4029
908,BTCUSD__lbw_252__train__00004030,BTCUSD,252,train,2022-07-19T00:00:00,2022-09-19T00:00:00,4030,4092
909,BTCUSD__lbw_252__train__00004093,BTCUSD,252,train,2022-09-20T00:00:00,2022-11-21T00:00:00,4093,4155
910,BTCUSD__lbw_252__train__00004156,BTCUSD,252,train,2022-11-22T00:00:00,2023-01-23T00:00:00,4156,4218
911,BTCUSD__lbw_252__train__00004219,BTCUSD,252,train,2023-01-24T00:00:00,2023-03-27T00:00:00,4219,4281
912,BTCUSD__lbw_252__train__00004282,BTCUSD,252,train,2023-03-28T00:00:00,2023-05-29T00:00:00,4282,4344
913,BTCUSD__lbw_252__train__00004345,BTCUSD,252,train,2023-05-30T00:00:00,2023-08-01T00:00:00,4345,4407
914,BTCUSD__lbw_252__train__00004408,BTCUSD,252,train,2023-08-02T00:00:00,2023-10-03T00:00:00,4408,4470
915,BTCUSD__lbw_252__train__00004471,BTCUSD,252,train,2023-10-04T00:00:00,2023-12-05T00:00:00,4471,4533
916,BTCUSD__lbw_252__train__00004534,BTCUSD,252,train,2023-12-06T00:00:00,2024-02-06T00:00:00,4534,4596
917,BTCUSD__lbw_252__train__00004597,BTCUSD,252,train,2024-02-07T00:00:00,2024-04-09T00:00:00,4597,4659
918,BTCUSD__lbw_252__train__00004660,BTCUSD,252,train,2024-04-10T00:00:00,2024-06-11T00:00:00,4660,4722
919,BTCUSD__lbw_252__train__00004723,BTCUSD,252,train,2024-06-12T00:00:00,2024-08-13T00:00:00,4723,4785
920,CADCHF__lbw_252__train__00000313,CADCHF,252,train,2001-06-12T00:00:00,2001-09-06T00:00:00,313,375
921,CADCHF__lbw_252__train__00000376,CADCHF,252,train,2001-09-07T00:00:00,2001-12-04T00:00:00,376,438
922,CADCHF__lbw_252__train__00000439,CADCHF,252,train,2001-12-05T00:00:00,2002-03-01T00:00:00,439,501
923,CADCHF__lbw_252__train__00000502,CADCHF,252,train,2002-03-04T00:00:00,2002-05-29T00:00:00,502,564
924,CADCHF__lbw_252__train__00000565,CADCHF,252,train,2002-05-30T00:00:00,2002-08-26T00:00:00,565,627
925,CADCHF__lbw_252__train__00000628,CADCHF,252,train,2002-08-27T00:00:00,2002-11-21T00:00:00,628,690
926,CADCHF__lbw_252__train__00000691,CADCHF,252,train,2002-11-22T00:00:00,2003-02-18T00:00:00,691,753
927,CADCHF__lbw_252__train__00000754,CADCHF,252,train,2003-02-19T00:00:00,2003-05-16T00:00:00,754,816
928,CADCHF__lbw_252__train__00000817,CADCHF,252,train,2003-05-19T00:00:00,2003-08-13T00:00:00,817,879
929,CADCHF__lbw_252__train__00000880,CADCHF,252,train,2003-08-14T00:00:00,2003-11-10T00:00:00,880,942
930,CADCHF__lbw_252__train__00000943,CADCHF,252,train,2003-11-11T00:00:00,2004-02-05T00:00:00,943,1005
931,CADCHF__lbw_252__train__00001006,CADCHF,252,train,2004-02-06T00:00:00,2004-05-04T00:00:00,1006,1068
932,CADCHF__lbw_252__train__00001069,CADCHF,252,train,2004-05-05T00:00:00,2004-07-30T00:00:00,1069,1131
933,CADCHF__lbw_252__train__00001132,CADCHF,252,train,2004-08-02T00:00:00,2004-10-27T00:00:00,1132,1194
934,CADCHF__lbw_252__train__00001195,CADCHF,252,train,2004-10-28T00:00:00,2005-01-24T00:00:00,1195,1257
935,CADCHF__lbw_252__train__00001258,CADCHF,252,train,2005-01-25T00:00:00,2005-04-21T00:00:00,1258,1320
936,CADCHF__lbw_252__train__00001321,CADCHF,252,train,2005-04-22T00:00:00,2005-07-19T00:00:00,1321,1383
937,CADCHF__lbw_252__train__00001384,CADCHF,252,train,2005-07-20T00:00:00,2005-10-14T00:00:00,1384,1446
938,CADCHF__lbw_252__train__00001447,CADCHF,252,train,2005-10-17T00:00:00,2006-01-11T00:00:00,1447,1509
939,CADCHF__lbw_252__train__00001510,CADCHF,252,train,2006-01-12T00:00:00,2006-04-10T00:00:00,1510,1572
940,CADCHF__lbw_252__train__00001573,CADCHF,252,train,2006-04-11T00:00:00,2006-07-06T00:00:00,1573,1635
941,CADCHF__lbw_252__train__00001636,CADCHF,252,train,2006-07-07T00:00:00,2006-10-03T00:00:00,1636,1698
942,CADCHF__lbw_252__train__00001699,CADCHF,252,train,2006-10-04T00:00:00,2006-12-18T00:00:00,1699,1761
943,CADCHF__lbw_252__train__00001762,CADCHF,252,train,2006-12-19T00:00:00,2007-07-24T00:00:00,1762,1824
944,CADCHF__lbw_252__train__00001825,CADCHF,252,train,2007-07-25T00:00:00,2007-10-19T00:00:00,1825,1887
945,CADCHF__lbw_252__train__00001888,CADCHF,252,train,2007-10-22T00:00:00,2008-01-18T00:00:00,1888,1950
946,CADCHF__lbw_252__train__00001951,CADCHF,252,train,2008-01-21T00:00:00,2008-04-16T00:00:00,1951,2013
947,CADCHF__lbw_252__train__00002014,CADCHF,252,train,2008-04-17T00:00:00,2008-07-14T00:00:00,2014,2076
948,CADCHF__lbw_252__train__00002077,CADCHF,252,train,2008-07-15T00:00:00,2009-02-12T00:00:00,2077,2139
949,CADCHF__lbw_252__train__00002140,CADCHF,252,train,2009-02-13T00:00:00,2009-05-12T00:00:00,2140,2202
950,CADCHF__lbw_252__train__00002203,CADCHF,252,train,2009-05-13T00:00:00,2009-08-07T00:00:00,2203,2265
951,CADCHF__lbw_252__train__00002266,CADCHF,252,train,2009-08-10T00:00:00,2009-11-03T00:00:00,2266,2328
952,CADCHF__lbw_252__train__00002329,CADCHF,252,train,2009-11-04T00:00:00,2010-02-02T00:00:00,2329,2391
953,CADCHF__lbw_252__train__00002392,CADCHF,252,train,2010-02-03T00:00:00,2010-04-30T00:00:00,2392,2454
954,CADCHF__lbw_252__train__00002455,CADCHF,252,train,2010-05-03T00:00:00,2010-07-28T00:00:00,2455,2517
955,CADCHF__lbw_252__train__00002518,CADCHF,252,train,2010-07-29T00:00:00,2010-10-25T00:00:00,2518,2580
956,CADCHF__lbw_252__train__00002581,CADCHF,252,train,2010-10-26T00:00:00,2011-01-20T00:00:00,2581,2643
957,CADCHF__lbw_252__train__00002644,CADCHF,252,train,2011-01-21T00:00:00,2011-04-19T00:00:00,2644,2706
958,CADCHF__lbw_252__train__00002707,CADCHF,252,train,2011-04-20T00:00:00,2011-07-15T00:00:00,2707,2769
959,CADCHF__lbw_252__train__00002770,CADCHF,252,train,2011-07-18T00:00:00,2011-10-12T00:00:00,2770,2832
960,CADCHF__lbw_252__train__00002833,CADCHF,252,train,2011-10-13T00:00:00,2012-01-09T00:00:00,2833,2895
961,CADCHF__lbw_252__train__00002896,CADCHF,252,train,2012-01-10T00:00:00,2012-04-05T00:00:00,2896,2958
962,CADCHF__lbw_252__train__00002959,CADCHF,252,train,2012-04-06T00:00:00,2012-07-03T00:00:00,2959,3021
963,CADCHF__lbw_252__train__00003022,CADCHF,252,train,2012-07-04T00:00:00,2012-09-28T00:00:00,3022,3084
964,CADCHF__lbw_252__train__00003085,CADCHF,252,train,2012-10-01T00:00:00,2012-12-27T00:00:00,3085,3147
965,CADCHF__lbw_252__train__00003148,CADCHF,252,train,2012-12-28T00:00:00,2013-03-26T00:00:00,3148,3210
966,CADCHF__lbw_252__train__00003211,CADCHF,252,train,2013-03-27T00:00:00,2013-06-21T00:00:00,3211,3273
967,CADCHF__lbw_252__train__00003274,CADCHF,252,train,2013-06-24T00:00:00,2013-09-18T00:00:00,3274,3336
968,CADCHF__lbw_252__train__00003337,CADCHF,252,train,2013-09-19T00:00:00,2013-12-16T00:00:00,3337,3399
969,CADCHF__lbw_252__train__00003400,CADCHF,252,train,2013-12-17T00:00:00,2014-03-14T00:00:00,3400,3462
970,CADCHF__lbw_252__train__00003463,CADCHF,252,train,2014-03-17T00:00:00,2014-06-11T00:00:00,3463,3525
971,CADCHF__lbw_252__train__00003526,CADCHF,252,train,2014-06-12T00:00:00,2014-09-08T00:00:00,3526,3588
972,CADCHF__lbw_252__train__00003589,CADCHF,252,train,2014-09-09T00:00:00,2014-12-04T00:00:00,3589,3651
973,CADCHF__lbw_252__train__00003652,CADCHF,252,train,2014-12-05T00:00:00,2015-03-05T00:00:00,3652,3714
974,CADCHF__lbw_252__train__00003715,CADCHF,252,train,2015-03-06T00:00:00,2015-06-02T00:00:00,3715,3777
975,CADCHF__lbw_252__train__00003778,CADCHF,252,train,2015-06-03T00:00:00,2015-08-28T00:00:00,3778,3840
976,CADCHF__lbw_252__train__00003841,CADCHF,252,train,2015-08-31T00:00:00,2015-11-25T00:00:00,3841,3903
977,CADCHF__lbw_252__train__00003904,CADCHF,252,train,2015-11-26T00:00:00,2016-02-24T00:00:00,3904,3966
978,CADCHF__lbw_252__train__00003967,CADCHF,252,train,2016-02-25T00:00:00,2016-05-23T00:00:00,3967,4029
979,CADCHF__lbw_252__train__00004030,CADCHF,252,train,2016-05-24T00:00:00,2016-08-18T00:00:00,4030,4092
980,CADCHF__lbw_252__train__00004093,CADCHF,252,train,2016-08-19T00:00:00,2016-11-15T00:00:00,4093,4155
981,CADCHF__lbw_252__train__00004156,CADCHF,252,train,2016-11-16T00:00:00,2017-02-10T00:00:00,4156,4218
982,CADCHF__lbw_252__train__00004219,CADCHF,252,train,2017-02-13T00:00:00,2017-05-10T00:00:00,4219,4281
983,CADCHF__lbw_252__train__00004282,CADCHF,252,train,2017-05-11T00:00:00,2017-08-07T00:00:00,4282,4344
984,CADCHF__lbw_252__train__00004345,CADCHF,252,train,2017-08-08T00:00:00,2017-11-02T00:00:00,4345,4407
985,CADCHF__lbw_252__train__00004408,CADCHF,252,train,2017-11-03T00:00:00,2018-02-01T00:00:00,4408,4470
986,CADCHF__lbw_252__train__00004471,CADCHF,252,train,2018-02-02T00:00:00,2018-05-01T00:00:00,4471,4533
987,CADCHF__lbw_252__train__00004534,CADCHF,252,train,2018-05-02T00:00:00,2018-07-27T00:00:00,4534,4596
988,CADCHF__lbw_252__train__00004597,CADCHF,252,train,2018-07-30T00:00:00,2018-10-24T00:00:00,4597,4659
989,CADCHF__lbw_252__train__00004660,CADCHF,252,train,2018-10-25T00:00:00,2019-01-23T00:00:00,4660,4722
990,CADCHF__lbw_252__train__00004723,CADCHF,252,train,2019-01-24T00:00:00,2019-04-22T00:00:00,4723,4785
991,CADCHF__lbw_252__train__00004786,CADCHF,252,train,2019-04-23T00:00:00,2019-07-18T00:00:00,4786,4848
992,CADCHF__lbw_252__train__00004849,CADCHF,252,train,2019-07-19T00:00:00,2019-10-15T00:00:00,4849,4911
993,CADCHF__lbw_252__train__00004912,CADCHF,252,train,2019-10-16T00:00:00,2020-01-14T00:00:00,4912,4974
994,CADCHF__lbw_252__train__00004975,CADCHF,252,train,2020-01-15T00:00:00,2020-04-10T00:00:00,4975,5037
995,CADCHF__lbw_252__train__00005038,CADCHF,252,train,2020-04-13T00:00:00,2020-07-08T00:00:00,5038,5100
996,CADCHF__lbw_252__train__00005101,CADCHF,252,train,2020-07-09T00:00:00,2020-10-05T00:00:00,5101,5163
997,CADCHF__lbw_252__train__00005164,CADCHF,252,train,2020-10-06T00:00:00,2021-01-04T00:00:00,5164,5226
998,CADCHF__lbw_252__train__00005227,CADCHF,252,train,2021-01-05T00:00:00,2021-04-01T00:00:00,5227,5289
999,CADCHF__lbw_252__train__00005290,CADCHF,252,train,2021-04-02T00:00:00,2021-06-29T00:00:00,5290,5352
1000,CADCHF__lbw_252__train__00005353,CADCHF,252,train,2021-06-30T00:00:00,2021-09-24T00:00:00,5353,5415
1001,CADCHF__lbw_252__train__00005416,CADCHF,252,train,2021-09-27T00:00:00,2021-12-22T00:00:00,5416,5478
1002,CADCHF__lbw_252__train__00005479,CADCHF,252,train,2021-12-23T00:00:00,2022-03-21T00:00:00,5479,5541
1003,CADCHF__lbw_252__train__00005542,CADCHF,252,train,2022-03-22T00:00:00,2022-06-16T00:00:00,5542,5604
1004,CADCHF__lbw_252__train__00005605,CADCHF,252,train,2022-06-17T00:00:00,2022-09-13T00:00:00,5605,5667
1005,CADCHF__lbw_252__train__00005668,CADCHF,252,train,2022-09-14T00:00:00,2022-12-09T00:00:00,5668,5730
1006,CADCHF__lbw_252__train__00005731,CADCHF,252,train,2022-12-12T00:00:00,2023-03-09T00:00:00,5731,5793
1007,CADCHF__lbw_252__train__00005794,CADCHF,252,train,2023-03-10T00:00:00,2023-06-06T00:00:00,5794,5856
1008,CADCHF__lbw_252__train__00005857,CADCHF,252,train,2023-06-07T00:00:00,2023-09-01T00:00:00,5857,5919
1009,CADJPY__lbw_252__train__00000313,CADJPY,252,train,2008-05-01T00:00:00,2008-07-28T00:00:00,313,375
1010,CADJPY__lbw_252__train__00000376,CADJPY,252,train,2008-07-29T00:00:00,2008-10-24T00:00:00,376,438
1011,CADJPY__lbw_252__train__00000439,CADJPY,252,train,2008-10-27T00:00:00,2009-01-26T00:00:00,439,501
1012,CADJPY__lbw_252__train__00000502,CADJPY,252,train,2009-01-27T00:00:00,2009-04-23T00:00:00,502,564
1013,CADJPY__lbw_252__train__00000565,CADJPY,252,train,2009-04-24T00:00:00,2009-07-22T00:00:00,565,627
1014,CADJPY__lbw_252__train__00000628,CADJPY,252,train,2009-07-23T00:00:00,2009-10-19T00:00:00,628,690
1015,CADJPY__lbw_252__train__00000691,CADJPY,252,train,2009-10-20T00:00:00,2010-01-19T00:00:00,691,753
1016,CADJPY__lbw_252__train__00000754,CADJPY,252,train,2010-01-20T00:00:00,2010-04-16T00:00:00,754,816
1017,CADJPY__lbw_252__train__00000817,CADJPY,252,train,2010-04-19T00:00:00,2010-07-15T00:00:00,817,879
1018,CADJPY__lbw_252__train__00000880,CADJPY,252,train,2010-07-16T00:00:00,2010-10-12T00:00:00,880,942
1019,CADJPY__lbw_252__train__00000943,CADJPY,252,train,2010-10-13T00:00:00,2011-01-10T00:00:00,943,1005
1020,CADJPY__lbw_252__train__00001006,CADJPY,252,train,2011-01-11T00:00:00,2011-04-07T00:00:00,1006,1068
1021,CADJPY__lbw_252__train__00001069,CADJPY,252,train,2011-04-08T00:00:00,2011-07-06T00:00:00,1069,1131
1022,CADJPY__lbw_252__train__00001132,CADJPY,252,train,2011-07-07T00:00:00,2011-10-03T00:00:00,1132,1194
1023,CADJPY__lbw_252__train__00001195,CADJPY,252,train,2011-10-04T00:00:00,2011-12-29T00:00:00,1195,1257
1024,CADJPY__lbw_252__train__00001258,CADJPY,252,train,2011-12-30T00:00:00,2012-03-28T00:00:00,1258,1320
1025,CADJPY__lbw_252__train__00001321,CADJPY,252,train,2012-03-29T00:00:00,2012-06-25T00:00:00,1321,1383
1026,CADJPY__lbw_252__train__00001384,CADJPY,252,train,2012-06-26T00:00:00,2012-09-20T00:00:00,1384,1446
1027,CADJPY__lbw_252__train__00001447,CADJPY,252,train,2012-09-21T00:00:00,2012-12-18T00:00:00,1447,1509
1028,CADJPY__lbw_252__train__00001510,CADJPY,252,train,2012-12-19T00:00:00,2013-03-19T00:00:00,1510,1572
1029,CADJPY__lbw_252__train__00001573,CADJPY,252,train,2013-03-20T00:00:00,2013-06-14T00:00:00,1573,1635
1030,CADJPY__lbw_252__train__00001636,CADJPY,252,train,2013-06-17T00:00:00,2013-09-11T00:00:00,1636,1698
1031,CADJPY__lbw_252__train__00001699,CADJPY,252,train,2013-09-12T00:00:00,2013-12-09T00:00:00,1699,1761
1032,CADJPY__lbw_252__train__00001762,CADJPY,252,train,2013-12-10T00:00:00,2014-03-10T00:00:00,1762,1824
1033,CADJPY__lbw_252__train__00001825,CADJPY,252,train,2014-03-11T00:00:00,2014-06-05T00:00:00,1825,1887
1034,CADJPY__lbw_252__train__00001888,CADJPY,252,train,2014-06-06T00:00:00,2014-09-02T00:00:00,1888,1950
1035,CADJPY__lbw_252__train__00001951,CADJPY,252,train,2014-09-03T00:00:00,2014-11-28T00:00:00,1951,2013
1036,CADJPY__lbw_252__train__00002014,CADJPY,252,train,2014-12-01T00:00:00,2015-02-27T00:00:00,2014,2076
1037,CADJPY__lbw_252__train__00002077,CADJPY,252,train,2015-03-02T00:00:00,2015-05-27T00:00:00,2077,2139
1038,CADJPY__lbw_252__train__00002140,CADJPY,252,train,2015-05-28T00:00:00,2015-08-24T00:00:00,2140,2202
1039,CADJPY__lbw_252__train__00002203,CADJPY,252,train,2015-08-25T00:00:00,2015-11-19T00:00:00,2203,2265
1040,CADJPY__lbw_252__train__00002266,CADJPY,252,train,2015-11-20T00:00:00,2016-02-18T00:00:00,2266,2328
1041,CADJPY__lbw_252__train__00002329,CADJPY,252,train,2016-02-19T00:00:00,2016-05-17T00:00:00,2329,2391
1042,CADJPY__lbw_252__train__00002392,CADJPY,252,train,2016-05-18T00:00:00,2016-08-12T00:00:00,2392,2454
1043,CADJPY__lbw_252__train__00002455,CADJPY,252,train,2016-08-15T00:00:00,2016-11-09T00:00:00,2455,2517
1044,CADJPY__lbw_252__train__00002518,CADJPY,252,train,2016-11-10T00:00:00,2017-02-06T00:00:00,2518,2580
1045,CADJPY__lbw_252__train__00002581,CADJPY,252,train,2017-02-07T00:00:00,2017-05-04T00:00:00,2581,2643
1046,CADJPY__lbw_252__train__00002644,CADJPY,252,train,2017-05-05T00:00:00,2017-08-01T00:00:00,2644,2706
1047,CADJPY__lbw_252__train__00002707,CADJPY,252,train,2017-08-02T00:00:00,2017-10-27T00:00:00,2707,2769
1048,CADJPY__lbw_252__train__00002770,CADJPY,252,train,2017-10-30T00:00:00,2018-01-26T00:00:00,2770,2832
1049,CADJPY__lbw_252__train__00002833,CADJPY,252,train,2018-01-29T00:00:00,2018-04-25T00:00:00,2833,2895
1050,CADJPY__lbw_252__train__00002896,CADJPY,252,train,2018-04-26T00:00:00,2018-07-23T00:00:00,2896,2958
1051,CADJPY__lbw_252__train__00002959,CADJPY,252,train,2018-07-24T00:00:00,2018-10-18T00:00:00,2959,3021
1052,CADJPY__lbw_252__train__00003022,CADJPY,252,train,2018-10-19T00:00:00,2019-01-17T00:00:00,3022,3084
1053,CADJPY__lbw_252__train__00003085,CADJPY,252,train,2019-01-18T00:00:00,2019-04-16T00:00:00,3085,3147
1054,CADJPY__lbw_252__train__00003148,CADJPY,252,train,2019-04-17T00:00:00,2019-07-12T00:00:00,3148,3210
1055,CADJPY__lbw_252__train__00003211,CADJPY,252,train,2019-07-15T00:00:00,2019-10-09T00:00:00,3211,3273
1056,CADJPY__lbw_252__train__00003274,CADJPY,252,train,2019-10-10T00:00:00,2020-01-08T00:00:00,3274,3336
1057,CADJPY__lbw_252__train__00003337,CADJPY,252,train,2020-01-09T00:00:00,2020-04-06T00:00:00,3337,3399
1058,CADJPY__lbw_252__train__00003400,CADJPY,252,train,2020-04-07T00:00:00,2020-07-02T00:00:00,3400,3462
1059,CADJPY__lbw_252__train__00003463,CADJPY,252,train,2020-07-03T00:00:00,2020-09-29T00:00:00,3463,3525
1060,CADJPY__lbw_252__train__00003526,CADJPY,252,train,2020-09-30T00:00:00,2020-12-28T00:00:00,3526,3588
1061,CADJPY__lbw_252__train__00003589,CADJPY,252,train,2020-12-29T00:00:00,2021-03-26T00:00:00,3589,3651
1062,CADJPY__lbw_252__train__00003652,CADJPY,252,train,2021-03-29T00:00:00,2021-06-23T00:00:00,3652,3714
1063,CADJPY__lbw_252__train__00003715,CADJPY,252,train,2021-06-24T00:00:00,2021-09-20T00:00:00,3715,3777
1064,CADJPY__lbw_252__train__00003778,CADJPY,252,train,2021-09-21T00:00:00,2021-12-16T00:00:00,3778,3840
1065,CADJPY__lbw_252__train__00003841,CADJPY,252,train,2021-12-17T00:00:00,2022-03-15T00:00:00,3841,3903
1066,CADJPY__lbw_252__train__00003904,CADJPY,252,train,2022-03-16T00:00:00,2022-06-10T00:00:00,3904,3966
1067,CADJPY__lbw_252__train__00003967,CADJPY,252,train,2022-06-13T00:00:00,2022-09-07T00:00:00,3967,4029
1068,CADJPY__lbw_252__train__00004030,CADJPY,252,train,2022-09-08T00:00:00,2022-12-05T00:00:00,4030,4092
1069,CADJPY__lbw_252__train__00004093,CADJPY,252,train,2022-12-06T00:00:00,2023-03-03T00:00:00,4093,4155
1070,CADJPY__lbw_252__train__00004156,CADJPY,252,train,2023-03-06T00:00:00,2023-05-31T00:00:00,4156,4218
1071,CADJPY__lbw_252__train__00004219,CADJPY,252,train,2023-06-01T00:00:00,2023-08-28T00:00:00,4219,4281
1072,CADJPY__lbw_252__train__00004282,CADJPY,252,train,2023-08-29T00:00:00,2023-11-23T00:00:00,4282,4344
1073,CADJPY__lbw_252__train__00004345,CADJPY,252,train,2023-11-24T00:00:00,2024-02-22T00:00:00,4345,4407
1074,CHFJPY__lbw_252__train__00000313,CHFJPY,252,train,2001-06-11T00:00:00,2001-09-05T00:00:00,313,375
1075,CHFJPY__lbw_252__train__00000376,CHFJPY,252,train,2001-09-06T00:00:00,2001-12-03T00:00:00,376,438
1076,CHFJPY__lbw_252__train__00000439,CHFJPY,252,train,2001-12-04T00:00:00,2002-02-28T00:00:00,439,501
1077,CHFJPY__lbw_252__train__00000502,CHFJPY,252,train,2002-03-01T00:00:00,2002-05-28T00:00:00,502,564
1078,CHFJPY__lbw_252__train__00000565,CHFJPY,252,train,2002-05-29T00:00:00,2002-08-23T00:00:00,565,627
1079,CHFJPY__lbw_252__train__00000628,CHFJPY,252,train,2002-08-26T00:00:00,2002-11-20T00:00:00,628,690
1080,CHFJPY__lbw_252__train__00000691,CHFJPY,252,train,2002-11-21T00:00:00,2003-02-17T00:00:00,691,753
1081,CHFJPY__lbw_252__train__00000754,CHFJPY,252,train,2003-02-18T00:00:00,2003-05-15T00:00:00,754,816
1082,CHFJPY__lbw_252__train__00000817,CHFJPY,252,train,2003-05-16T00:00:00,2003-08-12T00:00:00,817,879
1083,CHFJPY__lbw_252__train__00000880,CHFJPY,252,train,2003-08-13T00:00:00,2003-11-07T00:00:00,880,942
1084,CHFJPY__lbw_252__train__00000943,CHFJPY,252,train,2003-11-10T00:00:00,2004-02-04T00:00:00,943,1005
