array_row_index,sequence_id,asset_id,lbw,split,start_timestamp,end_timestamp,start_timeline_index,end_timeline_index
550,AUDNZD__lbw_10__train__00005353,AUDNZD,10,train,2021-04-09T00:00:00,2021-07-06T00:00:00,5353,5415
551,AUDNZD__lbw_10__train__00005416,AUDNZD,10,train,2021-07-07T00:00:00,2021-10-01T00:00:00,5416,5478
552,AUDNZD__lbw_10__train__00005479,AUDNZD,10,train,2021-10-04T00:00:00,2021-12-29T00:00:00,5479,5541
553,AUDNZD__lbw_10__train__00005542,AUDNZD,10,train,2021-12-30T00:00:00,2022-03-28T00:00:00,5542,5604
554,AUDNZD__lbw_10__train__00005605,AUDNZD,10,train,2022-03-29T00:00:00,2022-06-23T00:00:00,5605,5667
555,AUDNZD__lbw_10__train__00005668,AUDNZD,10,train,2022-06-24T00:00:00,2022-09-20T00:00:00,5668,5730
556,AUDNZD__lbw_10__train__00005731,AUDNZD,10,train,2022-09-21T00:00:00,2022-12-16T00:00:00,5731,5793
557,AUDNZD__lbw_10__train__00005794,AUDNZD,10,train,2022-12-19T00:00:00,2023-03-16T00:00:00,5794,5856
558,AUDNZD__lbw_10__train__00005857,AUDNZD,10,train,2023-03-17T00:00:00,2023-06-13T00:00:00,5857,5919
559,AUDNZD__lbw_10__train__00005920,AUDNZD,10,train,2023-06-14T00:00:00,2023-09-08T00:00:00,5920,5982
560,AUDUSD__lbw_10__train__00000313,AUDUSD,10,train,2001-06-12T00:00:00,2001-09-06T00:00:00,313,375
561,AUDUSD__lbw_10__train__00000376,AUDUSD,10,train,2001-09-07T00:00:00,2001-12-04T00:00:00,376,438
562,AUDUSD__lbw_10__train__00000439,AUDUSD,10,train,2001-12-05T00:00:00,2002-03-01T00:00:00,439,501
563,AUDUSD__lbw_10__train__00000502,AUDUSD,10,train,2002-03-04T00:00:00,2002-05-29T00:00:00,502,564
564,AUDUSD__lbw_10__train__00000565,AUDUSD,10,train,2002-05-30T00:00:00,2002-08-26T00:00:00,565,627
565,AUDUSD__lbw_10__train__00000628,AUDUSD,10,train,2002-08-27T00:00:00,2002-11-21T00:00:00,628,690
566,AUDUSD__lbw_10__train__00000691,AUDUSD,10,train,2002-11-22T00:00:00,2003-02-18T00:00:00,691,753
567,AUDUSD__lbw_10__train__00000754,AUDUSD,10,train,2003-02-19T00:00:00,2003-05-16T00:00:00,754,816
568,AUDUSD__lbw_10__train__00000817,AUDUSD,10,train,2003-05-19T00:00:00,2003-08-13T00:00:00,817,879
569,AUDUSD__lbw_10__train__00000880,AUDUSD,10,train,2003-08-14T00:00:00,2003-11-10T00:00:00,880,942
570,AUDUSD__lbw_10__train__00000943,AUDUSD,10,train,2003-11-11T00:00:00,2004-02-05T00:00:00,943,1005
571,AUDUSD__lbw_10__train__00001006,AUDUSD,10,train,2004-02-06T00:00:00,2004-05-04T00:00:00,1006,1068
572,AUDUSD__lbw_10__train__00001069,AUDUSD,10,train,2004-05-05T00:00:00,2004-07-30T00:00:00,1069,1131
573,AUDUSD__lbw_10__train__00001132,AUDUSD,10,train,2004-08-02T00:00:00,2004-10-27T00:00:00,1132,1194
574,AUDUSD__lbw_10__train__00001195,AUDUSD,10,train,2004-10-28T00:00:00,2005-01-24T00:00:00,1195,1257
575,AUDUSD__lbw_10__train__00001258,AUDUSD,10,train,2005-01-25T00:00:00,2005-04-21T00:00:00,1258,1320
576,AUDUSD__lbw_10__train__00001321,AUDUSD,10,train,2005-04-22T00:00:00,2005-07-19T00:00:00,1321,1383
577,AUDUSD__lbw_10__train__00001384,AUDUSD,10,train,2005-07-20T00:00:00,2005-10-14T00:00:00,1384,1446
578,AUDUSD__lbw_10__train__00001447,AUDUSD,10,train,2005-10-17T00:00:00,2006-01-11T00:00:00,1447,1509
579,AUDUSD__lbw_10__train__00001510,AUDUSD,10,train,2006-01-12T00:00:00,2006-04-10T00:00:00,1510,1572
580,AUDUSD__lbw_10__train__00001573,AUDUSD,10,train,2006-04-11T00:00:00,2006-07-06T00:00:00,1573,1635
581,AUDUSD__lbw_10__train__00001636,AUDUSD,10,train,2006-07-07T00:00:00,2006-10-03T00:00:00,1636,1698
582,AUDUSD__lbw_10__train__00001699,AUDUSD,10,train,2006-10-04T00:00:00,2006-12-29T00:00:00,1699,1761
583,AUDUSD__lbw_10__train__00001762,AUDUSD,10,train,2007-01-02T00:00:00,2007-03-29T00:00:00,1762,1824
584,AUDUSD__lbw_10__train__00001825,AUDUSD,10,train,2007-03-30T00:00:00,2007-06-26T00:00:00,1825,1887
585,AUDUSD__lbw_10__train__00001888,AUDUSD,10,train,2007-06-27T00:00:00,2007-09-21T00:00:00,1888,1950
586,AUDUSD__lbw_10__train__00001951,AUDUSD,10,train,2007-09-24T00:00:00,2007-12-19T00:00:00,1951,2013
587,AUDUSD__lbw_10__train__00002014,AUDUSD,10,train,2007-12-20T00:00:00,2008-03-19T00:00:00,2014,2076
588,AUDUSD__lbw_10__train__00002077,AUDUSD,10,train,2008-03-20T00:00:00,2008-06-16T00:00:00,2077,2139
589,AUDUSD__lbw_10__train__00002140,AUDUSD,10,train,2008-06-17T00:00:00,2008-09-11T00:00:00,2140,2202
590,AUDUSD__lbw_10__train__00002203,AUDUSD,10,train,2008-09-12T00:00:00,2008-12-09T00:00:00,2203,2265
591,AUDUSD__lbw_10__train__00002266,AUDUSD,10,train,2008-12-10T00:00:00,2009-03-10T00:00:00,2266,2328
592,AUDUSD__lbw_10__train__00002329,AUDUSD,10,train,2009-03-11T00:00:00,2009-06-05T00:00:00,2329,2391
593,AUDUSD__lbw_10__train__00002392,AUDUSD,10,train,2009-06-08T00:00:00,2009-09-02T00:00:00,2392,2454
594,AUDUSD__lbw_10__train__00002455,AUDUSD,10,train,2009-09-03T00:00:00,2009-11-30T00:00:00,2455,2517
595,AUDUSD__lbw_10__train__00002518,AUDUSD,10,train,2009-12-01T00:00:00,2010-03-01T00:00:00,2518,2580
596,AUDUSD__lbw_10__train__00002581,AUDUSD,10,train,2010-03-02T00:00:00,2010-05-27T00:00:00,2581,2643
597,AUDUSD__lbw_10__train__00002644,AUDUSD,10,train,2010-05-28T00:00:00,2010-08-24T00:00:00,2644,2706
598,AUDUSD__lbw_10__train__00002707,AUDUSD,10,train,2010-08-25T00:00:00,2010-11-19T00:00:00,2707,2769
599,AUDUSD__lbw_10__train__00002770,AUDUSD,10,train,2010-11-22T00:00:00,2011-02-16T00:00:00,2770,2832
600,AUDUSD__lbw_10__train__00002833,AUDUSD,10,train,2011-02-17T00:00:00,2011-05-16T00:00:00,2833,2895
601,AUDUSD__lbw_10__train__00002896,AUDUSD,10,train,2011-05-17T00:00:00,2011-08-11T00:00:00,2896,2958
602,AUDUSD__lbw_10__train__00002959,AUDUSD,10,train,2011-08-12T00:00:00,2011-11-08T00:00:00,2959,3021
603,AUDUSD__lbw_10__train__00003022,AUDUSD,10,train,2011-11-09T00:00:00,2012-02-03T00:00:00,3022,3084
604,AUDUSD__lbw_10__train__00003085,AUDUSD,10,train,2012-02-06T00:00:00,2012-05-02T00:00:00,3085,3147
605,AUDUSD__lbw_10__train__00003148,AUDUSD,10,train,2012-05-03T00:00:00,2012-07-30T00:00:00,3148,3210
606,AUDUSD__lbw_10__train__00003211,AUDUSD,10,train,2012-07-31T00:00:00,2012-10-25T00:00:00,3211,3273
607,AUDUSD__lbw_10__train__00003274,AUDUSD,10,train,2012-10-26T00:00:00,2013-01-23T00:00:00,3274,3336
608,AUDUSD__lbw_10__train__00003337,AUDUSD,10,train,2013-01-24T00:00:00,2013-04-22T00:00:00,3337,3399
609,AUDUSD__lbw_10__train__00003400,AUDUSD,10,train,2013-04-23T00:00:00,2013-07-18T00:00:00,3400,3462
610,AUDUSD__lbw_10__train__00003463,AUDUSD,10,train,2013-07-19T00:00:00,2013-10-15T00:00:00,3463,3525
611,AUDUSD__lbw_10__train__00003526,AUDUSD,10,train,2013-10-16T00:00:00,2014-01-13T00:00:00,3526,3588
612,AUDUSD__lbw_10__train__00003589,AUDUSD,10,train,2014-01-14T00:00:00,2014-04-10T00:00:00,3589,3651
613,AUDUSD__lbw_10__train__00003652,AUDUSD,10,train,2014-04-11T00:00:00,2014-07-08T00:00:00,3652,3714
614,AUDUSD__lbw_10__train__00003715,AUDUSD,10,train,2014-07-09T00:00:00,2014-10-03T00:00:00,3715,3777
615,AUDUSD__lbw_10__train__00003778,AUDUSD,10,train,2014-10-06T00:00:00,2015-01-02T00:00:00,3778,3840
616,AUDUSD__lbw_10__train__00003841,AUDUSD,10,train,2015-01-05T00:00:00,2015-04-01T00:00:00,3841,3903
617,AUDUSD__lbw_10__train__00003904,AUDUSD,10,train,2015-04-02T00:00:00,2015-06-29T00:00:00,3904,3966
618,AUDUSD__lbw_10__train__00003967,AUDUSD,10,train,2015-06-30T00:00:00,2015-09-24T00:00:00,3967,4029
619,AUDUSD__lbw_10__train__00004030,AUDUSD,10,train,2015-09-25T00:00:00,2015-12-22T00:00:00,4030,4092
620,AUDUSD__lbw_10__train__00004093,AUDUSD,10,train,2015-12-23T00:00:00,2016-03-22T00:00:00,4093,4155
621,AUDUSD__lbw_10__train__00004156,AUDUSD,10,train,2016-03-23T00:00:00,2016-06-17T00:00:00,4156,4218
622,AUDUSD__lbw_10__train__00004219,AUDUSD,10,train,2016-06-20T00:00:00,2016-09-14T00:00:00,4219,4281
623,AUDUSD__lbw_10__train__00004282,AUDUSD,10,train,2016-09-15T00:00:00,2016-12-12T00:00:00,4282,4344
624,AUDUSD__lbw_10__train__00004345,AUDUSD,10,train,2016-12-13T00:00:00,2017-03-09T00:00:00,4345,4407
625,AUDUSD__lbw_10__train__00004408,AUDUSD,10,train,2017-03-10T00:00:00,2017-06-06T00:00:00,4408,4470
626,AUDUSD__lbw_10__train__00004471,AUDUSD,10,train,2017-06-07T00:00:00,2017-09-01T00:00:00,4471,4533
627,AUDUSD__lbw_10__train__00004534,AUDUSD,10,train,2017-09-04T00:00:00,2017-11-29T00:00:00,4534,4596
628,AUDUSD__lbw_10__train__00004597,AUDUSD,10,train,2017-11-30T00:00:00,2018-02-28T00:00:00,4597,4659
629,AUDUSD__lbw_10__train__00004660,AUDUSD,10,train,2018-03-01T00:00:00,2018-05-28T00:00:00,4660,4722
630,AUDUSD__lbw_10__train__00004723,AUDUSD,10,train,2018-05-29T00:00:00,2018-08-23T00:00:00,4723,4785
631,AUDUSD__lbw_10__train__00004786,AUDUSD,10,train,2018-08-24T00:00:00,2018-11-20T00:00:00,4786,4848
632,AUDUSD__lbw_10__train__00004849,AUDUSD,10,train,2018-11-21T00:00:00,2019-02-19T00:00:00,4849,4911
633,AUDUSD__lbw_10__train__00004912,AUDUSD,10,train,2019-02-20T00:00:00,2019-05-17T00:00:00,4912,4974
634,AUDUSD__lbw_10__train__00004975,AUDUSD,10,train,2019-05-20T00:00:00,2019-08-14T00:00:00,4975,5037
635,AUDUSD__lbw_10__train__00005038,AUDUSD,10,train,2019-08-15T00:00:00,2019-11-11T00:00:00,5038,5100
636,AUDUSD__lbw_10__train__00005101,AUDUSD,10,train,2019-11-12T00:00:00,2020-02-10T00:00:00,5101,5163
637,AUDUSD__lbw_10__train__00005164,AUDUSD,10,train,2020-02-11T00:00:00,2020-05-07T00:00:00,5164,5226
638,AUDUSD__lbw_10__train__00005227,AUDUSD,10,train,2020-05-08T00:00:00,2020-08-04T00:00:00,5227,5289
639,AUDUSD__lbw_10__train__00005290,AUDUSD,10,train,2020-08-05T00:00:00,2020-10-30T00:00:00,5290,5352
640,AUDUSD__lbw_10__train__00005353,AUDUSD,10,train,2020-11-02T00:00:00,2021-01-29T00:00:00,5353,5415
641,AUDUSD__lbw_10__train__00005416,AUDUSD,10,train,2021-02-01T00:00:00,2021-04-28T00:00:00,5416,5478
642,AUDUSD__lbw_10__train__00005479,AUDUSD,10,train,2021-04-29T00:00:00,2021-07-26T00:00:00,5479,5541
643,AUDUSD__lbw_10__train__00005542,AUDUSD,10,train,2021-07-27T00:00:00,2021-10-21T00:00:00,5542,5604
644,AUDUSD__lbw_10__train__00005605,AUDUSD,10,train,2021-10-22T00:00:00,2022-01-18T00:00:00,5605,5667
645,AUDUSD__lbw_10__train__00005668,AUDUSD,10,train,2022-01-19T00:00:00,2022-04-15T00:00:00,5668,5730
646,AUDUSD__lbw_10__train__00005731,AUDUSD,10,train,2022-04-18T00:00:00,2022-07-13T00:00:00,5731,5793
647,AUDUSD__lbw_10__train__00005794,AUDUSD,10,train,2022-07-14T00:00:00,2022-10-10T00:00:00,5794,5856
648,AUDUSD__lbw_10__train__00005857,AUDUSD,10,train,2022-10-11T00:00:00,2023-01-06T00:00:00,5857,5919
649,AUDUSD__lbw_10__train__00005920,AUDUSD,10,train,2023-01-09T00:00:00,2023-04-05T00:00:00,5920,5982
650,AUDUSD__lbw_10__train__00005983,AUDUSD,10,train,2023-04-06T00:00:00,2023-07-03T00:00:00,5983,6045
651,AUS200.cash__lbw_10__train__00000313,AUS200.cash,10,train,2020-05-29T00:00:00,2020-08-25T00:00:00,313,375
652,AUS200.cash__lbw_10__train__00000376,AUS200.cash,10,train,2020-08-26T00:00:00,2020-11-20T00:00:00,376,438
653,AUS200.cash__lbw_10__train__00000439,AUS200.cash,10,train,2020-11-23T00:00:00,2021-02-22T00:00:00,439,501
654,AUS200.cash__lbw_10__train__00000502,AUS200.cash,10,train,2021-02-23T00:00:00,2021-05-24T00:00:00,502,564
655,AUS200.cash__lbw_10__train__00000565,AUS200.cash,10,train,2021-05-25T00:00:00,2021-08-19T00:00:00,565,627
656,AUS200.cash__lbw_10__train__00000628,AUS200.cash,10,train,2021-08-20T00:00:00,2021-11-16T00:00:00,628,690
657,AUS200.cash__lbw_10__train__00000691,AUS200.cash,10,train,2021-11-17T00:00:00,2022-02-16T00:00:00,691,753
658,AUS200.cash__lbw_10__train__00000754,AUS200.cash,10,train,2022-02-17T00:00:00,2022-05-18T00:00:00,754,816
659,AUS200.cash__lbw_10__train__00000817,AUS200.cash,10,train,2022-05-19T00:00:00,2022-08-16T00:00:00,817,879
660,AUS200.cash__lbw_10__train__00000880,AUS200.cash,10,train,2022-08-17T00:00:00,2022-11-11T00:00:00,880,942
661,AUS200.cash__lbw_10__train__00000943,AUS200.cash,10,train,2022-11-14T00:00:00,2023-02-13T00:00:00,943,1005
662,AUS200.cash__lbw_10__train__00001006,AUS200.cash,10,train,2023-02-14T00:00:00,2023-05-15T00:00:00,1006,1068
663,AUS200.cash__lbw_10__train__00001069,AUS200.cash,10,train,2023-05-16T00:00:00,2023-08-10T00:00:00,1069,1131
664,AUS200.cash__lbw_10__train__00001132,AUS200.cash,10,train,2023-08-11T00:00:00,2023-11-07T00:00:00,1132,1194
665,AUS200.cash__lbw_10__train__00001195,AUS200.cash,10,train,2023-11-08T00:00:00,2024-02-07T00:00:00,1195,1257
666,AUS200.cash__lbw_10__train__00001258,AUS200.cash,10,train,2024-02-08T00:00:00,2024-05-08T00:00:00,1258,1320
667,AUS200.cash__lbw_10__train__00001321,AUS200.cash,10,train,2024-05-09T00:00:00,2024-08-05T00:00:00,1321,1383
668,AUS200.cash__lbw_10__train__00001384,AUS200.cash,10,train,2024-08-06T00:00:00,2024-10-31T00:00:00,1384,1446
669,AUS200.cash__lbw_10__train__00001447,AUS200.cash,10,train,2024-11-01T00:00:00,2025-02-03T00:00:00,1447,1509
670,AUS200.cash__lbw_10__train__00001510,AUS200.cash,10,train,2025-02-04T00:00:00,2025-05-05T00:00:00,1510,1572
671,AVAUSD__lbw_10__train__00000313,AVAUSD,10,train,2021-08-01T00:00:00,2021-10-02T00:00:00,313,375
672,AVAUSD__lbw_10__train__00000376,AVAUSD,10,train,2021-10-03T00:00:00,2021-12-04T00:00:00,376,438
673,AVAUSD__lbw_10__train__00000439,AVAUSD,10,train,2021-12-05T00:00:00,2022-02-05T00:00:00,439,501
674,AVAUSD__lbw_10__train__00000502,AVAUSD,10,train,2022-02-06T00:00:00,2022-04-09T00:00:00,502,564
675,AVAUSD__lbw_10__train__00000565,AVAUSD,10,train,2022-04-10T00:00:00,2022-06-11T00:00:00,565,627
676,AVAUSD__lbw_10__train__00000628,AVAUSD,10,train,2022-06-12T00:00:00,2022-08-13T00:00:00,628,690
677,AVAUSD__lbw_10__train__00000691,AVAUSD,10,train,2022-08-14T00:00:00,2022-10-15T00:00:00,691,753
678,AVAUSD__lbw_10__train__00000754,AVAUSD,10,train,2022-10-16T00:00:00,2022-12-17T00:00:00,754,816
679,AVAUSD__lbw_10__train__00000817,AVAUSD,10,train,2022-12-18T00:00:00,2023-02-18T00:00:00,817,879
680,AVAUSD__lbw_10__train__00000880,AVAUSD,10,train,2023-02-19T00:00:00,2023-04-22T00:00:00,880,942
681,AVAUSD__lbw_10__train__00000943,AVAUSD,10,train,2023-04-23T00:00:00,2023-06-24T00:00:00,943,1005
682,AVAUSD__lbw_10__train__00001006,AVAUSD,10,train,2023-06-25T00:00:00,2023-08-26T00:00:00,1006,1068
683,AVAUSD__lbw_10__train__00001069,AVAUSD,10,train,2023-08-27T00:00:00,2023-10-28T00:00:00,1069,1131
684,AVAUSD__lbw_10__train__00001132,AVAUSD,10,train,2023-10-29T00:00:00,2023-12-30T00:00:00,1132,1194
685,AVAUSD__lbw_10__train__00001195,AVAUSD,10,train,2023-12-31T00:00:00,2024-03-02T00:00:00,1195,1257
686,AVAUSD__lbw_10__train__00001258,AVAUSD,10,train,2024-03-03T00:00:00,2024-05-04T00:00:00,1258,1320
687,AVAUSD__lbw_10__train__00001321,AVAUSD,10,train,2024-05-05T00:00:00,2024-07-06T00:00:00,1321,1383
688,AVAUSD__lbw_10__train__00001384,AVAUSD,10,train,2024-07-07T00:00:00,2024-09-07T00:00:00,1384,1446
689,AVAUSD__lbw_10__train__00001447,AVAUSD,10,train,2024-09-08T00:00:00,2024-11-09T00:00:00,1447,1509
690,AVAUSD__lbw_10__train__00001510,AVAUSD,10,train,2024-11-10T00:00:00,2025-01-11T00:00:00,1510,1572
691,AVAUSD__lbw_10__train__00001573,AVAUSD,10,train,2025-01-12T00:00:00,2025-03-15T00:00:00,1573,1635
692,AVAUSD__lbw_10__train__00001636,AVAUSD,10,train,2025-03-16T00:00:00,2025-05-17T00:00:00,1636,1698
693,AVAUSD__lbw_10__train__00001699,AVAUSD,10,train,2025-05-18T00:00:00,2025-07-21T00:00:00,1699,1761
694,BABA__lbw_10__train__00000313,BABA,10,train,2020-07-27T00:00:00,2020-10-22T00:00:00,313,375
695,BABA__lbw_10__train__00000376,BABA,10,train,2020-10-23T00:00:00,2021-01-25T00:00:00,376,438
696,BABA__lbw_10__train__00000439,BABA,10,train,2021-01-26T00:00:00,2021-04-26T00:00:00,439,501
697,BABA__lbw_10__train__00000502,BABA,10,train,2021-04-27T00:00:00,2021-07-23T00:00:00,502,564
698,BABA__lbw_10__train__00000565,BABA,10,train,2021-07-26T00:00:00,2021-10-21T00:00:00,565,627
699,BABA__lbw_10__train__00000628,BABA,10,train,2021-10-22T00:00:00,2022-01-21T00:00:00,628,690
700,BABA__lbw_10__train__00000691,BABA,10,train,2022-01-24T00:00:00,2022-04-22T00:00:00,691,753
701,BABA__lbw_10__train__00000754,BABA,10,train,2022-04-25T00:00:00,2022-07-25T00:00:00,754,816
702,BABA__lbw_10__train__00000817,BABA,10,train,2022-07-26T00:00:00,2022-10-21T00:00:00,817,879
703,BABA__lbw_10__train__00000880,BABA,10,train,2022-10-24T00:00:00,2023-01-24T00:00:00,880,942
704,BABA__lbw_10__train__00000943,BABA,10,train,2023-01-25T00:00:00,2023-04-25T00:00:00,943,1005
705,BABA__lbw_10__train__00001006,BABA,10,train,2023-04-26T00:00:00,2023-07-26T00:00:00,1006,1068
706,BABA__lbw_10__train__00001069,BABA,10,train,2023-07-27T00:00:00,2023-10-24T00:00:00,1069,1131
707,BABA__lbw_10__train__00001132,BABA,10,train,2023-10-25T00:00:00,2024-01-25T00:00:00,1132,1194
708,BABA__lbw_10__train__00001195,BABA,10,train,2024-01-26T00:00:00,2024-04-25T00:00:00,1195,1257
709,BABA__lbw_10__train__00001258,BABA,10,train,2024-04-26T00:00:00,2024-07-26T00:00:00,1258,1320
710,BABA__lbw_10__train__00001321,BABA,10,train,2024-07-29T00:00:00,2024-10-24T00:00:00,1321,1383
711,BABA__lbw_10__train__00001384,BABA,10,train,2024-10-25T00:00:00,2025-01-28T00:00:00,1384,1446
712,BABA__lbw_10__train__00001447,BABA,10,train,2025-01-29T00:00:00,2025-04-29T00:00:00,1447,1509
713,BABA__lbw_10__train__00001510,BABA,10,train,2025-04-30T00:00:00,2025-07-30T00:00:00,1510,1572
714,BAC__lbw_10__train__00000313,BAC,10,train,2020-07-27T00:00:00,2020-10-22T00:00:00,313,375
715,BAC__lbw_10__train__00000376,BAC,10,train,2020-10-23T00:00:00,2021-01-25T00:00:00,376,438
716,BAC__lbw_10__train__00000439,BAC,10,train,2021-01-26T00:00:00,2021-04-26T00:00:00,439,501
717,BAC__lbw_10__train__00000502,BAC,10,train,2021-04-27T00:00:00,2021-07-23T00:00:00,502,564
718,BAC__lbw_10__train__00000565,BAC,10,train,2021-07-26T00:00:00,2021-10-21T00:00:00,565,627
719,BAC__lbw_10__train__00000628,BAC,10,train,2021-10-22T00:00:00,2022-01-21T00:00:00,628,690
720,BAC__lbw_10__train__00000691,BAC,10,train,2022-01-24T00:00:00,2022-04-22T00:00:00,691,753
721,BAC__lbw_10__train__00000754,BAC,10,train,2022-04-25T00:00:00,2022-07-25T00:00:00,754,816
722,BAC__lbw_10__train__00000817,BAC,10,train,2022-07-26T00:00:00,2022-10-21T00:00:00,817,879
723,BAC__lbw_10__train__00000880,BAC,10,train,2022-10-24T00:00:00,2023-01-24T00:00:00,880,942
724,BAC__lbw_10__train__00000943,BAC,10,train,2023-01-25T00:00:00,2023-04-25T00:00:00,943,1005
725,BAC__lbw_10__train__00001006,BAC,10,train,2023-04-26T00:00:00,2023-07-26T00:00:00,1006,1068
726,BAC__lbw_10__train__00001069,BAC,10,train,2023-07-27T00:00:00,2023-10-24T00:00:00,1069,1131
727,BAC__lbw_10__train__00001132,BAC,10,train,2023-10-25T00:00:00,2024-01-25T00:00:00,1132,1194
728,BAC__lbw_10__train__00001195,BAC,10,train,2024-01-26T00:00:00,2024-04-25T00:00:00,1195,1257
729,BAC__lbw_10__train__00001258,BAC,10,train,2024-04-26T00:00:00,2024-07-26T00:00:00,1258,1320
730,BAC__lbw_10__train__00001321,BAC,10,train,2024-07-29T00:00:00,2024-10-24T00:00:00,1321,1383
731,BAC__lbw_10__train__00001384,BAC,10,train,2024-10-25T00:00:00,2025-01-28T00:00:00,1384,1446
732,BAC__lbw_10__train__00001447,BAC,10,train,2025-01-29T00:00:00,2025-04-29T00:00:00,1447,1509
733,BAC__lbw_10__train__00001510,BAC,10,train,2025-04-30T00:00:00,2025-07-30T00:00:00,1510,1572
734,BARUSD__lbw_10__train__00000313,BARUSD,10,train,2022-01-24T00:00:00,2022-03-27T00:00:00,313,375
735,BARUSD__lbw_10__train__00000376,BARUSD,10,train,2022-03-28T00:00:00,2022-05-29T00:00:00,376,438
736,BARUSD__lbw_10__train__00000439,BARUSD,10,train,2022-05-30T00:00:00,2022-07-31T00:00:00,439,501
737,BARUSD__lbw_10__train__00000502,BARUSD,10,train,2022-08-01T00:00:00,2022-10-02T00:00:00,502,564
738,BARUSD__lbw_10__train__00000565,BARUSD,10,train,2022-10-03T00:00:00,2022-12-04T00:00:00,565,627
739,BARUSD__lbw_10__train__00000628,BARUSD,10,train,2022-12-05T00:00:00,2023-02-05T00:00:00,628,690
740,BARUSD__lbw_10__train__00000691,BARUSD,10,train,2023-02-06T00:00:00,2023-04-09T00:00:00,691,753
741,BARUSD__lbw_10__train__00000754,BARUSD,10,train,2023-04-10T00:00:00,2023-06-11T00:00:00,754,816
742,BARUSD__lbw_10__train__00000817,BARUSD,10,train,2023-06-12T00:00:00,2023-08-13T00:00:00,817,879
743,BARUSD__lbw_10__train__00000880,BARUSD,10,train,2023-08-14T00:00:00,2023-10-15T00:00:00,880,942
744,BARUSD__lbw_10__train__00000943,BARUSD,10,train,2023-10-16T00:00:00,2023-12-17T00:00:00,943,1005
745,BARUSD__lbw_10__train__00001006,BARUSD,10,train,2023-12-18T00:00:00,2024-02-18T00:00:00,1006,1068
746,BARUSD__lbw_10__train__00001069,BARUSD,10,train,2024-02-19T00:00:00,2024-04-21T00:00:00,1069,1131
747,BARUSD__lbw_10__train__00001132,BARUSD,10,train,2024-04-22T00:00:00,2024-06-23T00:00:00,1132,1194
748,BARUSD__lbw_10__train__00001195,BARUSD,10,train,2024-06-24T00:00:00,2024-08-25T00:00:00,1195,1257
749,BARUSD__lbw_10__train__00001258,BARUSD,10,train,2024-08-26T00:00:00,2024-10-27T00:00:00,1258,1320
750,BARUSD__lbw_10__train__00001321,BARUSD,10,train,2024-10-28T00:00:00,2024-12-29T00:00:00,1321,1383
751,BARUSD__lbw_10__train__00001384,BARUSD,10,train,2024-12-30T00:00:00,2025-03-02T00:00:00,1384,1446
752,BARUSD__lbw_10__train__00001447,BARUSD,10,train,2025-03-03T00:00:00,2025-05-04T00:00:00,1447,1509
753,BARUSD__lbw_10__train__00001510,BARUSD,10,train,2025-05-05T00:00:00,2025-07-06T00:00:00,1510,1572
754,BARUSD__lbw_10__train__00001573,BARUSD,10,train,2025-07-07T00:00:00,2025-09-13T00:00:00,1573,1635
755,BAYGn__lbw_10__train__00000313,BAYGn,10,train,2020-07-29T00:00:00,2020-10-23T00:00:00,313,375
756,BAYGn__lbw_10__train__00000376,BAYGn,10,train,2020-10-26T00:00:00,2021-01-26T00:00:00,376,438
757,BAYGn__lbw_10__train__00000439,BAYGn,10,train,2021-01-27T00:00:00,2021-04-27T00:00:00,439,501
758,BAYGn__lbw_10__train__00000502,BAYGn,10,train,2021-04-28T00:00:00,2021-07-26T00:00:00,502,564
759,BAYGn__lbw_10__train__00000565,BAYGn,10,train,2021-07-27T00:00:00,2021-10-21T00:00:00,565,627
760,BAYGn__lbw_10__train__00000628,BAYGn,10,train,2021-10-22T00:00:00,2022-01-20T00:00:00,628,690
761,BAYGn__lbw_10__train__00000691,BAYGn,10,train,2022-01-21T00:00:00,2022-04-21T00:00:00,691,753
762,BAYGn__lbw_10__train__00000754,BAYGn,10,train,2022-04-22T00:00:00,2022-07-19T00:00:00,754,816
763,BAYGn__lbw_10__train__00000817,BAYGn,10,train,2022-07-20T00:00:00,2022-10-14T00:00:00,817,879
764,BAYGn__lbw_10__train__00000880,BAYGn,10,train,2022-10-17T00:00:00,2023-01-12T00:00:00,880,942
765,BAYGn__lbw_10__train__00000943,BAYGn,10,train,2023-01-13T00:00:00,2023-04-13T00:00:00,943,1005
766,BAYGn__lbw_10__train__00001006,BAYGn,10,train,2023-04-14T00:00:00,2023-07-12T00:00:00,1006,1068
767,BAYGn__lbw_10__train__00001069,BAYGn,10,train,2023-07-13T00:00:00,2023-10-09T00:00:00,1069,1131
768,BAYGn__lbw_10__train__00001132,BAYGn,10,train,2023-10-10T00:00:00,2024-01-09T00:00:00,1132,1194
769,BAYGn__lbw_10__train__00001195,BAYGn,10,train,2024-01-10T00:00:00,2024-04-09T00:00:00,1195,1257
770,BAYGn__lbw_10__train__00001258,BAYGn,10,train,2024-04-10T00:00:00,2024-07-08T00:00:00,1258,1320
771,BAYGn__lbw_10__train__00001321,BAYGn,10,train,2024-07-09T00:00:00,2024-10-03T00:00:00,1321,1383
772,BAYGn__lbw_10__train__00001384,BAYGn,10,train,2024-10-04T00:00:00,2025-01-07T00:00:00,1384,1446
773,BAYGn__lbw_10__train__00001447,BAYGn,10,train,2025-01-08T00:00:00,2025-04-04T00:00:00,1447,1509
